"","High_1","High_2","Low_1","Low_2"
"ENSG00000140474",308.328811411005,259.288686469856,172.187359729516,217.331145378399
"ENSG00000140479",29.06803609262,30.0003438890743,60.0862140722791,54.3327863445997
"ENSG00000140481",24.91545950796,17.1430536508996,1.79361833051579,1.97573768525817
"ENSG00000140497",1110.81423639655,964.296767863102,938.959196025017,935.511793969744
"ENSG00000140511",35.29690096961,30.0003438890743,8.07128248732107,16.7937703246945
"ENSG00000140521",834.667893516661,903.224639231772,986.490081783686,958.232777350213
"ENSG00000140525",1937.17697674389,2058.23787896113,2048.31213344904,2004.38588169441
"ENSG00000140526",1214.62865101305,1063.94076720896,1059.13162416958,1058.99539929838
"ENSG00000140534",565.788559659926,534.648985737431,529.117407502159,526.534093121302
"ENSG00000140543",33.22061267728,36.4289890081616,34.975557445058,38.5268848625343
"ENSG00000140545",104.852558762665,135.001547500834,115.688382318269,123.483605328636
"ENSG00000140548",185.827802163535,154.287482858096,182.052260547353,162.998359033799
"ENSG00000140553",1466.89767853115,1374.65861463151,1352.38822120891,1265.45998740786
"ENSG00000140563",303.13809068018,283.931826093024,259.177848759532,250.918686027788
"ENSG00000140564",1786.64607554997,1993.95142777026,2098.53344670348,1952.02883303507
"ENSG00000140575",5319.45060494946,5586.4926084869,6191.57047694052,5999.32748128644
"ENSG00000140577",287.565928487705,270.003095001668,330.922581980164,308.215078900275
"ENSG00000140598",465.08857748192,413.576169327952,417.91307101018,432.686553071539
"ENSG00000140612",980.008073979761,1129.29865925301,1212.48599142868,1182.47900462702
"ENSG00000140632",792.103983523896,880.724381314966,954.204951834402,837.712778549464
"ENSG00000140650",387.227766519545,531.434663177887,637.631316498364,616.430157800549
"ENSG00000140682",151.56904534009,153.216042004915,115.688382318269,98.7868842629085
"ENSG00000140688",704.899875246036,658.936124706453,652.877072307749,655.944911505713
"ENSG00000140691",103.8144146165,113.57273043721,145.283084771779,162.998359033799
"ENSG00000140694",497.271046013035,470.362534546557,545.259972476801,492.946552471914
"ENSG00000140718",430.829820658475,436.076427244758,436.746063480596,377.365897884311
"ENSG00000140740",2458.32533811872,2614.31568176219,2572.04868595965,2502.27177837947
"ENSG00000140743",406.95250529668,442.505072363845,465.443956768848,477.140650989848
"ENSG00000140750",283.413351903045,253.93148220395,237.654428793343,240.052128758868
"ENSG00000140829",1336.09151611436,1176.44205679298,1441.17232856944,1322.75638028035
"ENSG00000140830",164.02677509407,166.07333224309,193.710779695706,255.858030240933
"ENSG00000140832",286.52778434154,281.788944386662,328.23215448439,310.190816585533
"ENSG00000140836",242.92573020261,204.645202957614,152.457558093842,134.350162597556
"ENSG00000140848",1002.84724519539,965.368208716283,806.231439566849,804.125237900075
"ENSG00000140853",336.35870335746,267.860213295306,178.465023886321,154.107539450137
"ENSG00000140854",372.693748473235,409.290405915228,397.286460209248,466.274093720928
"ENSG00000140859",273.031910441395,345.003954724354,680.678156430743,685.580976784585
"ENSG00000140876",88.2422524240251,47.1433975399739,36.7691757755737,32.5996718067598
"ENSG00000140905",394.4947755427,451.076599189295,645.702598985685,671.750812987778
"ENSG00000140931",51.90720730825,68.5722146035983,131.830947292911,128.422949541781
"ENSG00000140939",187.904090455865,183.216385893989,151.560748928584,182.755735886381
"ENSG00000140941",395.532919688865,407.147524208865,379.35027690409,382.305242097456
"ENSG00000140943",1091.08949761942,1114.29848730847,1051.95715084751,970.087203461762
"ENSG00000140945",799.370992547051,724.294016750507,953.308142669144,827.834090123174
"ENSG00000140948",833.629749370496,737.151306988682,638.528125663622,605.563600531629
"ENSG00000140950",828.439028639671,802.509199032737,823.270813706749,927.608843228711
"ENSG00000140955",1.038144146165,2.14288170636245,0,6.9150818984036
"ENSG00000140961",102.776270470335,85.7152682544979,85.1968706995002,89.8960646792468
"ENSG00000140983",1153.37814638932,997.51143431172,959.585806825949,1113.32818564298
"ENSG00000140986",5.190720730825,4.2857634127249,5.38085499154738,0
"ENSG00000140987",132.88245070912,92.1439133735853,103.133054004658,93.8475400497631
"ENSG00000140988",21693.0600782639,23315.6244060766,26237.048938785,23968.6617287095
"ENSG00000140990",954.054470325636,908.581843497678,1025.05287588978,951.317695451809
"ENSG00000140992",754.730794261956,762.865887465032,782.017592104886,677.678026043553
"ENSG00000140993",9.34329731548501,17.1430536508996,10.7617099830948,2.96360652788726
"ENSG00000140995",280.29891946455,281.788944386662,308.502352848716,288.457702047693
"ENSG00000141002",800.409136693216,757.508683199125,710.272858884254,636.187534653131
"ENSG00000141012",301.06180238785,265.717331588944,281.598077890979,243.015735286755
"ENSG00000141013",528.415370397985,423.219137006583,408.048170192343,442.56524149783
"ENSG00000141026",194.132955332855,198.216557838526,192.813970530448,177.816391673235
"ENSG00000141027",1410.83789463824,1325.37233538517,1407.09358028964,1418.57965801537
"ENSG00000141030",807.676145716371,958.939563597196,1211.58918226342,1168.64884083021
"ENSG00000141034",170.25563997106,171.430536508996,177.568214721063,151.14393292225
"ENSG00000141040",36.335045115775,38.5718707145241,35.8723666103159,27.6603275936144
"ENSG00000141068",142.225748024605,127.501461528566,38.5627941060895,34.575409492018
"ENSG00000141076",1298.71832685242,1421.80201217148,2073.42279007626,2162.44489651507
"ENSG00000141084",472.355586505075,466.076771133832,423.293926001727,402.062618950038
"ENSG00000141086",1.038144146165,17.1430536508996,10.7617099830948,11.854426111549
"ENSG00000141098",250.192739225765,259.288686469856,264.558703751079,321.057373854453
"ENSG00000141101",860.621497170786,829.295220362267,1251.04878553477,1255.58129898157
"ENSG00000141127",407.990649442845,396.433115677053,436.746063480596,378.35376672694
"ENSG00000141179",236.69686532562,228.216901727601,212.543772166121,198.561637368446
"ENSG00000141198",216.972126548485,207.859525517157,236.757619628085,293.397046260838
"ENSG00000141219",204.514396794505,241.074191965775,272.6299862384,225.234096119431
"ENSG00000141232",624.962775991331,505.720082701538,366.79494859048,405.026225477925
"ENSG00000141252",497.271046013035,456.433803455201,520.14931584958,527.521961963932
"ENSG00000141258",633.267929160651,525.0060180588,429.571590158532,443.553110340459
"ENSG00000141279",1357.89254318382,1386.4444640165,1187.37533480145,1123.20687406927
"ENSG00000141294",24.91545950796,10.7144085318122,21.5234199661895,13.8301637968072
"ENSG00000141295",205.55254094067,163.930450536727,124.656473970848,105.701966161312
"ENSG00000141298",572.017424536916,516.43449123335,494.141850057101,569.012453354353
"ENSG00000141337",4.15257658466,7.50008597226857,2.69042749577369,4.93934421314543
"ENSG00000141349",512.84320820551,558.220684507418,636.734507333106,586.794092521677
"ENSG00000141367",3845.28591739516,4235.40569262538,3857.17621977421,4262.6540559445
"ENSG00000141376",103.8144146165,66.4293328972359,49.3245040891843,46.429835603567
"ENSG00000141378",185.827802163535,204.645202957614,271.733177073143,331.923931123373
"ENSG00000141380",738.120487923316,838.938188040898,806.231439566849,834.749172021577
"ENSG00000141384",123.539153393635,126.430020675384,174.87778722529,169.913440932203
"ENSG00000141385",382.03704578872,370.718535200704,432.262017654306,492.946552471914
"ENSG00000141391",19.724738777135,10.7144085318122,23.3170382967053,27.6603275936144
"ENSG00000141401",156.759766070915,173.573418215358,154.251176424358,155.095408292766
"ENSG00000141404",3.114432438495,1.07144085318122,0.896809165257896,6.9150818984036
"ENSG00000141424",800.409136693216,937.510746533571,1098.59122744092,1148.89146397763
"ENSG00000141425",422.524667489155,478.934061372007,379.35027690409,450.468192238863
"ENSG00000141428",96.5474055933451,85.7152682544979,109.410718161463,83.9688516234723
"ENSG00000141429",120.42472095514,141.430192619922,176.671405555806,150.156064079621
"ENSG00000141441",130.80616241679,93.2153542267665,78.9192065426949,78.0416385676977
"ENSG00000141446",180.63708143271,180.002063334446,173.084168894774,152.131801764879
"ENSG00000141447",434.982397243135,370.718535200704,306.708734518201,330.936062280744
"ENSG00000141448",82.0133875470351,85.7152682544979,90.5777256910475,112.617048059716
"ENSG00000141449",356.083442134595,367.50421264116,314.780017005522,260.797374454079
"ENSG00000141452",179.598937286545,211.073848076701,245.725711280664,247.9550794999
"ENSG00000141456",1214.62865101305,1151.79891716982,1374.80845034035,1474.88818204522
"ENSG00000141458",524.262793813326,471.433975399739,431.365208489048,476.152782147219
"ENSG00000141480",296.90922580319,318.217933394824,372.175803582027,387.244586310602
"ENSG00000141497",9.34329731548501,13.9287310913559,9.86490081783686,10.8665572689199
"ENSG00000141499",329.091694334305,368.575653494341,368.588566920995,349.705570290696
"ENSG00000141503",2853.85825780759,2537.17194033314,2308.38679137382,2255.3045677222
"ENSG00000141504",182.71336972504,163.930450536727,151.560748928584,163.986227876428
"ENSG00000141510",1934.0625443054,1992.87998691708,1913.79075866035,1933.25932502512
"ENSG00000141519",15.572162192475,10.7144085318122,13.4521374788684,13.8301637968072
"ENSG00000141522",2832.05723073812,3003.24871146697,3934.30180798639,3750.93799546264
"ENSG00000141524",444.32569455862,390.004470557966,411.635406853374,346.741963762809
"ENSG00000141526",13.495873900145,30.0003438890743,32.2851299492843,24.6967210657271
"ENSG00000141540",93.4329731548501,88.9295908140416,72.6415423858896,71.1265566692941
"ENSG00000141542",64.3649370622301,60.0006877781485,28.6978932882527,25.6845899083562
"ENSG00000141543",1271.72657905213,1386.4444640165,1655.50971906608,1649.74096719057
"ENSG00000141551",1233.31524564402,1104.65551962984,1195.44661728878,1219.03015180429
"ENSG00000141552",498.3091901592,531.434663177887,523.736552510611,501.837372055575
"ENSG00000141556",1206.32349784373,1060.72644464941,1051.06034168225,978.978023045424
"ENSG00000141560",336.35870335746,323.57513766073,333.613009475937,296.360652788726
"ENSG00000141562",434.982397243135,351.432599843441,341.684291963258,346.741963762809
"ENSG00000141564",470.279298212745,457.505244308383,573.957865765054,551.23081418703
"ENSG00000141568",622.886487699001,607.506963753754,698.614339735901,674.714419515665
"ENSG00000141569",277.184487026055,286.074707799387,308.502352848716,324.02098038234
"ENSG00000141570",65.4030812083951,130.715784088109,105.823481500432,109.653441531828
"ENSG00000141574",733.967911338656,605.364082047392,401.770506035538,354.644914503842
"ENSG00000141577",292.75664921853,240.002751112594,318.367253666553,241.039997601497
"ENSG00000141579",16.61030633864,12.8572902381747,2.69042749577369,1.97573768525817
"ENSG00000141580",678.946271591911,759.651564905488,742.557988833538,841.664253919981
"ENSG00000141582",335.320559211295,285.003266946206,270.836367907885,293.397046260838
"ENSG00000141622",11.419585607815,40.7147524208865,38.5627941060895,43.4662290756798
"ENSG00000141627",360.236018719255,408.218965062046,424.190735166985,417.868520432103
"ENSG00000141642",85.1278199855301,65.3578920440547,67.2606873943422,67.1750812987778
"ENSG00000141644",565.788559659926,640.721630202372,643.90898065517,681.629501414069
"ENSG00000141646",492.08032528221,549.649157681968,515.66527002329,511.716060481866
"ENSG00000141655",12.45772975398,17.1430536508996,15.2457558093842,11.854426111549
"ENSG00000141664",201.39996435601,210.00240722352,208.059726339832,196.585899683188
"ENSG00000141665",3.114432438495,9.64296767863102,0,1.97573768525817
"ENSG00000141682",661.297821107106,767.151650877756,1028.64011255081,1001.69900642589
"ENSG00000141696",160.912342655575,198.216557838526,168.600123068485,135.338031440185
"ENSG00000141698",514.91949649784,612.86416801966,668.122828117133,645.078354236793
"ENSG00000141699",599.009172337206,572.149415598774,472.618430090911,479.116388675106
"ENSG00000141736",1542.68220120119,1422.87345302467,1165.85191483527,1139.01277555134
"ENSG00000141738",438.09682968163,414.647610181134,217.027817992411,196.585899683188
"ENSG00000141741",477.5463072359,492.862792463363,477.999285082459,495.910158999801
"ENSG00000141753",134.95873900145,118.929934703116,184.742688043127,162.998359033799
"ENSG00000141759",651.954523791621,699.650877127339,816.096340384686,779.428516834348
"ENSG00000141854",17.648450484805,16.0716127977184,7.17447332206317,7.90295074103268
"ENSG00000141858",647.801947206961,625.721458257835,603.552568218564,537.400650390222
"ENSG00000141867",1172.06474102029,1133.58442266574,1155.98701401743,1161.7337589318
"ENSG00000141873",362.312307011585,321.432255954367,443.023727637401,402.062618950038
"ENSG00000141905",1069.28847054995,1116.44136901484,1194.54980812352,1167.66097198758
"ENSG00000141933",118.34843266281,166.07333224309,133.624565623427,144.228851023846
"ENSG00000141934",226.31542386397,234.645546846688,228.686337140764,226.221964962061
"ENSG00000141956",143.26389217077,139.287310913559,152.457558093842,152.131801764879
"ENSG00000141959",1389.03686756877,1345.72971159562,1128.18592989443,1123.20687406927
"ENSG00000141965",98.6236938856751,109.286967024485,134.521374788684,115.580654587603
"ENSG00000141971",383.075189934885,362.147008375254,348.858765285322,331.923931123373
"ENSG00000141985",1241.62039881334,1258.94300248794,1457.31489354408,1292.13244615884
"ENSG00000141994",285.489640195375,340.718191311629,520.14931584958,464.29835603567
"ENSG00000142002",1213.59050686689,1218.22825006705,1613.35968829896,1582.56588589179
"ENSG00000142039",275.108198733725,235.716987699869,303.121497857169,285.494095519806
"ENSG00000142046",8.30515316932001,7.50008597226857,4.48404582628948,6.9150818984036
"ENSG00000142065",11.419585607815,12.8572902381747,8.07128248732107,13.8301637968072
"ENSG00000142082",189.980378748195,193.930794425802,182.052260547353,156.083277135395
"ENSG00000142089",2101.20375183796,2236.09706058921,1737.11935310455,1745.56424492559
"ENSG00000142102",76.8226668162101,66.4293328972359,44.8404582628948,56.3085240298579
"ENSG00000142156",33.22061267728,16.0716127977184,15.2457558093842,11.854426111549
"ENSG00000142166",372.693748473235,394.29023397069,353.342811111611,342.790488392293
"ENSG00000142168",971.702920810441,1069.29797147486,1179.30405231413,1155.80654587603
"ENSG00000142178",601.085460629536,453.219480895658,506.697178370711,535.424912704964
"ENSG00000142186",851.278199855301,823.938016096361,1014.29116590668,944.402613553406
"ENSG00000142188",114.19585607815,91.072472520404,100.442626508884,108.665572689199
"ENSG00000142192",3309.60353797402,3271.10892476228,3446.4376220861,3213.53734507242
"ENSG00000142197",222.16284727931,204.645202957614,191.020352199932,165.961965561686
"ENSG00000142207",309.36695555717,306.43208400983,465.443956768848,455.407536452008
"ENSG00000142208",1558.25436339367,1631.804419395,1903.92585784251,1957.95604609085
"ENSG00000142227",5.190720730825,12.8572902381747,14.3489466441263,21.7331145378399
"ENSG00000142230",1296.64203856009,1566.44652735095,1563.13837504451,1532.18457491771
"ENSG00000142233",9.34329731548501,3.21432255954367,0,0
"ENSG00000142235",57.0979280390751,24.6431396231682,22.4202291314474,16.7937703246945
"ENSG00000142252",153.64533363242,171.430536508996,182.052260547353,183.74360472901
"ENSG00000142273",288.60407263387,279.646062680299,304.018307022427,319.081636169195
"ENSG00000142279",6.22886487699001,6.42864511908734,6.27766415680527,3.95147537051634
"ENSG00000142327",548.140109175121,487.505588197457,417.016261844922,386.256717467972
"ENSG00000142330",189.980378748195,175.716299921721,165.012886407453,140.27737565333
"ENSG00000142347",5.190720730825,4.2857634127249,1.79361833051579,3.95147537051634
"ENSG00000142396",300.023658241685,357.861244962529,369.485376086253,444.540979183088
"ENSG00000142408",4.15257658466,7.50008597226857,3.58723666103159,1.97573768525817
"ENSG00000142409",282.37520775688,317.146492541642,451.99181928998,398.111143579521
"ENSG00000142444",170.25563997106,181.073504187627,178.465023886321,180.779998201123
"ENSG00000142453",1477.2791199928,1462.51676459237,1431.3074277516,1315.84129838194
"ENSG00000142459",205.55254094067,186.430708453533,163.219268076937,143.240982181217
"ENSG00000142507",1413.95232707673,1443.23082923511,1562.24156587926,1460.07014940579
"ENSG00000142528",186.8659463097,172.501977362177,216.131008827153,189.670817784784
"ENSG00000142530",3.114432438495,3.21432255954367,5.38085499154738,9.87868842629085
"ENSG00000142534",3914.84157518822,3852.90130803968,3843.72408229534,3826.01602750245
"ENSG00000142541",8440.11190832146,8927.24518870596,8917.87033932452,8487.7690958691
"ENSG00000142544",119.386576808975,135.001547500834,183.845878877869,174.852785145348
"ENSG00000142546",401.761784565855,468.219652840195,485.173758404522,428.735077701023
"ENSG00000142556",46.716486577425,30.0003438890743,20.6266108009316,25.6845899083562
"ENSG00000142599",709.052451830696,649.293157027822,537.18868998948,485.043601730881
"ENSG00000142619",71.6319460853851,34.2861073017992,13.4521374788684,4.93934421314543
"ENSG00000142621",4.15257658466,7.50008597226857,0,5.92721305577451
"ENSG00000142623",42.563909992765,33.2146664486179,8.96809165257896,23.708852223098
"ENSG00000142627",477.5463072359,456.433803455201,633.147270672075,656.932780348342
"ENSG00000142632",207.628829233,225.002579168057,111.204336491979,128.422949541781
"ENSG00000142634",1694.25124654128,1788.23478395946,2394.48047123858,2455.84194277591
"ENSG00000142655",250.192739225765,211.073848076701,254.693802933243,212.391801165253
"ENSG00000142657",1868.659463097,1973.59405155981,2111.08877501709,1936.22293155301
"ENSG00000142669",1096.28021835024,1044.65483185169,1077.06780747473,992.808186842231
"ENSG00000142675",273.031910441395,252.860041350769,179.361833051579,198.561637368446
"ENSG00000142676",5492.82067735902,5477.20564146242,6341.33760753858,5544.90781367706
"ENSG00000142677",39.44947755427,27.8574621827118,22.4202291314474,17.7816391673235
"ENSG00000142684",234.62057703329,278.574621827118,394.596032713474,397.123274736892
"ENSG00000142686",92.3948290086851,121.072816409478,117.482000648784,133.362293754927
"ENSG00000142687",527.377226251821,388.933029704784,341.684291963258,338.839013021776
"ENSG00000142694",28.029891946455,34.2861073017992,29.5947024535106,18.7695080099526
"ENSG00000142731",281.337063610715,340.718191311629,333.613009475937,314.142291956049
"ENSG00000142733",551.254541613616,482.148383931551,392.802414382959,304.263603529758
"ENSG00000142751",341.549424088285,335.360987045723,407.151361027085,356.6206521891
"ENSG00000142765",623.924631845166,429.647782125671,244.828902115406,226.221964962061
"ENSG00000142784",460.93600089726,395.361674823872,274.423604568916,245.979341814642
"ENSG00000142794",76.8226668162101,85.7152682544979,83.4032523689844,73.1022943545523
"ENSG00000142798",755.768938408121,578.578060717861,477.999285082459,468.249831406187
"ENSG00000142856",144.302036316935,226.074020021238,178.465023886321,163.986227876428
"ENSG00000142864",3954.29105274249,4443.26521814254,5621.19984783649,5304.85568491819
"ENSG00000142867",239.811297764115,198.216557838526,168.600123068485,161.022621348541
"ENSG00000142871",447.440126997115,421.076255300221,633.147270672075,652.981304977826
"ENSG00000142875",127.691729978295,141.430192619922,177.568214721063,145.216719866476
"ENSG00000142892",139.11131558611,175.716299921721,185.639497208385,214.367538850512
"ENSG00000142910",2006.73263453695,2286.45478068873,3288.59920900071,3556.32783346471
"ENSG00000142920",34.258756823445,28.928903035893,34.975557445058,28.6481964362435
"ENSG00000142937",4473.36312582499,4817.19807590278,4701.97045344715,4960.08945884064
"ENSG00000142945",641.573082329971,688.936468595527,661.845163960327,653.969173820455
"ENSG00000142949",3152.84377190311,2867.17572311296,2414.21027287426,2384.71538610661
"ENSG00000142961",147.41646875543,156.430364564459,147.973512267553,96.8111465776504
"ENSG00000142973",38.411333408105,20.3573762104433,1.79361833051579,1.97573768525817
"ENSG00000143013",201.39996435601,228.216901727601,165.012886407453,179.792129358494
"ENSG00000143033",200.361820209845,199.287998691708,234.964001297569,213.379670007882
"ENSG00000143036",16.61030633864,6.42864511908734,9.86490081783686,10.8665572689199
"ENSG00000143061",1970.39758942117,1697.16231143906,1186.4785256362,996.759662212747
"ENSG00000143067",70.5938019392201,64.2864511908734,79.8160157079528,86.9324581513595
"ENSG00000143079",350.89272140377,324.646578513911,279.804459560464,239.064259916239
"ENSG00000143093",324.939117749645,264.645890735762,265.455512916337,264.748849824595
"ENSG00000143106",822.210163762681,1107.86984218939,1047.47310502122,1060.97113698364
"ENSG00000143126",2846.59124878443,2184.66789963652,1355.07864870468,1334.61080639189
"ENSG00000143147",397.609207981195,345.003954724354,239.448047123858,252.894423713046
"ENSG00000143149",513.881352351675,592.506791809217,548.847209137833,606.551469374258
"ENSG00000143153",842.973046685981,803.580639885918,625.972797350012,643.102616551535
"ENSG00000143155",559.559694782935,653.578920440547,594.584476565985,548.267207659142
"ENSG00000143156",110.04327949349,130.715784088109,138.108611449716,137.313769125443
"ENSG00000143157",547.101965028956,541.077630856518,682.471774761259,656.932780348342
"ENSG00000143158",451.592703581775,455.36236260202,365.001330259964,404.038356635296
"ENSG00000143162",837.782325955156,938.582187386752,721.034568867349,712.253435535571
"ENSG00000143164",632.229785014486,647.150275321459,524.633361675869,484.055732888252
"ENSG00000143171",1.038144146165,6.42864511908734,6.27766415680527,2.96360652788726
"ENSG00000143178",42.563909992765,20.3573762104433,12.5553283136105,18.7695080099526
"ENSG00000143179",603.161748921866,799.294876473193,928.197486041923,953.293433137067
"ENSG00000143183",579.284433560071,653.578920440547,684.265393091775,680.64163257144
"ENSG00000143190",398.64735212736,399.647438236597,355.136429442127,424.783602330507
"ENSG00000143198",686.213280615066,684.650705182802,530.014216667417,537.400650390222
"ENSG00000143207",258.497892395085,285.003266946206,219.718245488185,269.68819403774
"ENSG00000143217",575.131856975411,405.004642502503,183.845878877869,107.67770384657
"ENSG00000143222",302.099946534015,291.431912065293,320.160871997069,340.814750707034
"ENSG00000143224",103.8144146165,128.572902381747,88.7841073605317,66.1872124561487
"ENSG00000143228",384.11333408105,504.648641848356,482.483330908748,470.225569091445
"ENSG00000143248",14.53401804631,6.42864511908734,4.48404582628948,11.854426111549
"ENSG00000143252",953.016326179471,938.582187386752,890.531501101091,845.615729290497
"ENSG00000143256",363.35045115775,471.433975399739,751.526080486117,729.047205860265
"ENSG00000143257",5.190720730825,0,2.69042749577369,4.93934421314543
"ENSG00000143258",215.93398240232,188.573590159895,199.988443852511,199.549506211075
"ENSG00000143294",643.649370622301,669.650533238265,698.614339735901,716.204910906087
"ENSG00000143303",262.650468979745,246.431396231682,178.465023886321,190.658686627413
"ENSG00000143314",587.58958672939,638.578748496009,772.152691287049,732.998681230781
"ENSG00000143315",173.370072409555,184.287826747171,227.789527975506,217.331145378399
"ENSG00000143319",551.254541613616,570.006533892411,721.034568867349,741.889500814443
"ENSG00000143320",1332.97708367586,1057.51212208987,652.877072307749,463.310487193041
"ENSG00000143321",4512.81260337926,5297.20357812797,6211.30027857619,6408.30518213488
"ENSG00000143322",341.549424088285,393.218793117509,747.938843825086,786.343598732752
"ENSG00000143324",608.352469652691,611.792727166479,539.879117485254,575.927535252757
"ENSG00000143333",4.15257658466,9.64296767863102,8.07128248732107,15.8059014820654
"ENSG00000143337",533.60609112881,574.292297305136,578.441911591343,621.369502013695
"ENSG00000143341",342.58756823445,243.217073672138,182.949069712611,141.265244495959
"ENSG00000143344",11.419585607815,7.50008597226857,6.27766415680527,8.89081958366177
"ENSG00000143353",105.89070290883,136.072988354015,122.862855640332,99.7747531055376
"ENSG00000143363",230.46800044863,243.217073672138,193.710779695706,144.228851023846
"ENSG00000143367",534.644235274975,480.005502225188,471.721620925653,426.759340015765
"ENSG00000143368",1330.90079538353,1398.2303134015,1652.8192915703,1412.65244495959
"ENSG00000143369",401.761784565855,324.646578513911,356.930047772643,321.057373854453
"ENSG00000143373",549.178253321286,424.290577859765,401.770506035538,381.317373254827
"ENSG00000143374",562.67412722143,574.292297305136,553.331254964122,507.76458511135
"ENSG00000143375",423.56281163532,398.575997383415,246.622520445921,171.889178617461
"ENSG00000143376",418.372090904495,459.648126014745,397.286460209248,421.819995802619
"ENSG00000143379",440.17311797396,444.647954070208,451.095010124722,377.365897884311
"ENSG00000143382",65.4030812083951,55.7149243654236,18.8329924704158,21.7331145378399
"ENSG00000143384",4221.09409830689,4130.40448901362,4155.81367180509,4406.88290696835
"ENSG00000143387",25.953603654125,8.57152682544979,4.48404582628948,10.8665572689199
"ENSG00000143390",639.496794037641,521.791695499256,433.158826819564,438.613766127314
"ENSG00000143393",764.074091577441,744.651392960951,773.049500452307,695.459665210876
"ENSG00000143398",834.667893516661,831.43810206863,1054.64757834329,1151.85507050551
"ENSG00000143401",1471.05025511581,1655.37611816499,1547.89261923513,1586.51736126231
"ENSG00000143409",75.7845226700451,88.9295908140416,29.5947024535106,35.5632783346471
"ENSG00000143412",18.68659463097,18.2144945040808,1.79361833051579,0.987868842629085
"ENSG00000143418",986.236938856751,1062.86932635577,1389.15739698448,1480.815395101
"ENSG00000143420",1887.34605772797,1914.66480463485,1923.65565947819,2083.41538910474
"ENSG00000143434",25.953603654125,11.7858493849935,2.69042749577369,5.92721305577451
"ENSG00000143436",804.561713277876,820.723693536818,1021.46563922874,977.002285360166
"ENSG00000143437",416.295802612165,363.218449228435,287.875742047785,281.542620149289
"ENSG00000143442",603.161748921866,432.862104685214,401.770506035538,434.662290756798
"ENSG00000143443",36.335045115775,37.5004298613428,30.4915116187685,20.7452456952108
"ENSG00000143450",2.07628829233,1.07144085318122,7.17447332206317,0
"ENSG00000143452",37.37318926194,25.7145804763494,29.5947024535106,29.6360652788726
"ENSG00000143457",380.998901642555,323.57513766073,234.067192132311,243.015735286755
"ENSG00000143458",380.998901642555,377.147180319791,351.549192781095,360.572127559616
"ENSG00000143469",21.801027069465,47.1433975399739,66.3638782290843,93.8475400497631
"ENSG00000143476",608.352469652691,593.578232662398,700.407958066417,670.762944145149
"ENSG00000143479",35.29690096961,38.5718707145241,62.7766415680527,41.4904913904216
"ENSG00000143486",524.262793813326,496.077115022907,517.458888353806,511.716060481866
"ENSG00000143493",453.668991874105,499.29143758245,503.10994170968,557.158027242804
"ENSG00000143498",118.34843266281,110.358407877666,205.369298844058,204.488850424221
"ENSG00000143499",285.489640195375,354.646922402985,447.50777346369,426.759340015765
"ENSG00000143502",71.6319460853851,39.6433115677053,34.975557445058,16.7937703246945
"ENSG00000143507",959.245191056461,1066.08364891532,798.160157079528,782.392123362236
"ENSG00000143514",417.33394675833,387.861588851603,491.451422561327,502.825240898204
"ENSG00000143515",191.01852289436,163.930450536727,137.211802284458,128.422949541781
"ENSG00000143537",1599.78012924027,1542.87482858096,1451.93403855253,1420.55539570062
"ENSG00000143543",794.180271816226,925.724897148577,916.53896689357,945.390482396035
"ENSG00000143545",507.652487474685,503.577200995175,482.483330908748,407.989832005812
"ENSG00000143549",5322.56503738796,5982.92572416395,6563.74628052254,6294.70026523253
"ENSG00000143553",273.031910441395,282.860385239843,228.686337140764,246.967210657271
"ENSG00000143554",521.14836137483,450.005158336114,351.549192781095,342.790488392293
"ENSG00000143569",1733.70072409555,1685.37646205407,2053.69298844058,2058.71866803901
"ENSG00000143570",1571.75023729381,1798.94919249127,2163.10370660205,2064.64588109479
"ENSG00000143575",577.208145267741,615.007049726023,645.702598985685,597.660649790597
"ENSG00000143578",98.6236938856751,67.5007737504171,66.3638782290843,53.3449175019706
"ENSG00000143590",60.2123604775701,57.8578060717861,32.2851299492843,23.708852223098
"ENSG00000143595",10.38144146165,5.35720426590612,2.69042749577369,2.96360652788726
"ENSG00000143612",1020.4956956802,1078.94093915349,1329.0711829122,1220.01802064692
"ENSG00000143614",397.609207981195,332.146664486179,304.018307022427,296.360652788726
"ENSG00000143621",1490.77499389294,1763.59164433629,1981.05144605469,2063.65801225216
"ENSG00000143622",150.530901193925,127.501461528566,104.029863169916,104.714097318683
"ENSG00000143624",791.065839377731,687.865027742346,692.336675579096,662.859993404116
"ENSG00000143630",129.768018270625,93.2153542267665,51.1181224197001,57.296392872487
"ENSG00000143631",280.29891946455,223.931138314876,936.268768529244,909.827204061388
"ENSG00000143633",259.53603654125,277.503180973937,284.288505386753,313.15442311342
"ENSG00000143641",1753.42546287269,1923.2363314603,2537.07312851459,2379.77604189347
"ENSG00000143643",177.522648994215,199.287998691708,197.298016356737,165.961965561686
"ENSG00000143653",91.3566848625201,129.644343234928,135.418183953942,99.7747531055376
"ENSG00000143669",301.06180238785,246.431396231682,228.686337140764,196.585899683188
"ENSG00000143674",102.776270470335,102.858321905398,109.410718161463,103.726228476054
"ENSG00000143702",376.846325057895,363.218449228435,489.657804230811,479.116388675106
"ENSG00000143727",681.022559884241,778.93750026275,838.516569516133,828.821958965803
"ENSG00000143740",398.64735212736,429.647782125671,439.436490976369,495.910158999801
"ENSG00000143742",1604.97084997109,1877.1643747735,1593.62988666328,1717.90391733198
